cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
135438	240	noff	35	0	8	na
135438	0	non	37	100	8	na
135678	240	noff	37	0	8	na
135678	0	non	40	100	8	na
135918	240	noff	40	0	8	na
135918	0	non	40	100	8	na
136158	240	noff	40	0	8	na
136158	0	non	45	100	8	na
136458	300	noff	45	0	8	na
136518	60	non	40	100	8	na
136878	360	noff	40	0	8	na
136878	0	non	45	100	8	na
137118	240	noff	45	0	8	na
137118	0	non	42	100	8	na
137778	660	noff	42	0	8	na
137838	60	non	42	100	8	na
138018	180	noff	42	0	8	na
138078	60	non	42	100	8	na
138498	420	noff	42	0	8	na
138558	60	non	42	100	8	na
138798	240	noff	42	0	8	na
138798	0	non	45	100	8	na
139038	240	noff	45	0	8	na
139038	0	non	42	100	8	na
139758	720	noff	42	0	8	na
139758	0	non	42	100	8	na
139938	180	noff	42	0	8	na
139998	60	non	42	100	8	na
140238	240	noff	42	0	8	na
140478	240	non	42	100	8	na
140598	120	noff	42	0	8	na
140598	0	non	42	100	8	na
140718	120	noff	42	0	8	na
140718	0	non	52	100	8	na
140838	120	noff	52	0	8	na
140958	120	non	39	100	8	na
141198	240	noff	39	0	8	na
141198	0	non	54	100	8	na
141318	120	noff	54	0	8	na
141438	120	non	39	100	8	na
141558	120	noff	39	0	8	na
141558	0	non	54	100	8	na
141798	240	noff	54	0	8	na
141918	120	non	37	100	8	na
142158	240	noff	37	0	8	na
142158	0	non	53	100	8	na
142278	120	noff	53	0	8	na
142398	120	non	37	100	8	na
142518	120	noff	37	0	8	na
142518	0	non	54	100	8	na
142818	300	noff	54	0	8	na
142878	60	non	39	100	8	na
143118	240	noff	39	0	8	na
143118	0	non	54	100	8	na
143238	120	noff	54	0	8	na
143358	120	non	39	100	8	na
143478	120	noff	39	0	8	na
143478	0	non	54	100	8	na
143718	240	noff	54	0	8	na
143838	120	non	37	100	8	na
144078	240	noff	37	0	8	na
144078	0	non	53	100	8	na
144198	120	noff	53	0	8	na
144318	120	non	37	100	8	na
144438	120	noff	37	0	8	na
144438	0	non	53	100	8	na
144738	300	noff	53	0	8	na
144798	60	non	35	100	8	na
145038	240	noff	35	0	8	na
145038	0	non	51	100	8	na
145158	120	noff	51	0	8	na
145278	120	non	35	100	8	na
145398	120	noff	35	0	8	na
145398	0	non	51	100	8	na
145638	240	noff	51	0	8	na
145758	120	non	37	100	8	na
145998	240	noff	37	0	8	na
145998	0	non	53	100	8	na
146118	120	noff	53	0	8	na
146238	120	non	37	100	8	na
146358	120	noff	37	0	8	na
146358	0	non	53	100	8	na
146598	240	noff	53	0	8	na
146718	120	non	35	100	8	na
146958	240	noff	35	0	8	na
146958	0	non	51	100	8	na
147078	120	noff	51	0	8	na
147198	120	non	35	100	8	na
147318	120	noff	35	0	8	na
147318	0	non	51	100	8	na
147558	240	noff	51	0	8	na
147678	120	non	35	100	8	na
147918	240	noff	35	0	8	na
147918	0	non	51	100	8	na
148038	120	noff	51	0	8	na
148158	120	non	35	100	8	na
148278	120	noff	35	0	8	na
148278	0	non	51	100	8	na
148518	240	noff	51	0	8	na
148638	120	non	39	100	8	na
148878	240	non	54	100	8	na
148938	60	noff	39	0	8	na
148998	60	noff	54	0	8	na
149118	120	non	39	100	8	na
149238	120	noff	39	0	8	na
149238	0	non	51	100	8	na
149478	240	noff	51	0	8	na
149598	120	non	37	100	8	na
149838	240	noff	37	0	8	na
149838	0	non	53	100	8	na
149958	120	noff	53	0	8	na
150078	120	non	39	100	8	na
150198	120	noff	39	0	8	na
150198	0	non	54	100	8	na
150438	240	noff	54	0	8	na
150558	120	non	39	100	8	na
150798	240	noff	39	0	8	na
150798	0	non	54	100	8	na
150918	120	noff	54	0	8	na
151038	120	non	39	100	8	na
151158	120	noff	39	0	8	na
151158	0	non	54	100	8	na
151398	240	noff	54	0	8	na
151518	120	non	37	100	8	na
151758	240	noff	37	0	8	na
151758	0	non	53	100	8	na
151878	120	noff	53	0	8	na
151998	120	non	37	100	8	na
152118	120	noff	37	0	8	na
152118	0	non	53	100	8	na
152418	300	noff	53	0	8	na
152478	60	non	35	100	8	na
152718	240	noff	35	0	8	na
152718	0	non	51	100	8	na
152838	120	noff	51	0	8	na
152958	120	non	35	100	8	na
153078	120	noff	35	0	8	na
153078	0	non	51	100	8	na
153318	240	noff	51	0	8	na
153438	120	non	37	100	8	na
153678	240	noff	37	0	8	na
153678	0	non	53	100	8	na
153798	120	noff	53	0	8	na
153918	120	non	37	100	8	na
154038	120	noff	37	0	8	na
154038	0	non	53	100	8	na
154278	240	noff	53	0	8	na
154398	120	non	34	100	8	na
154638	240	noff	34	0	8	na
154638	0	non	51	100	8	na
154758	120	noff	51	0	8	na
154878	120	non	34	100	8	na
154998	120	noff	34	0	8	na
154998	0	non	51	100	8	na
155238	240	noff	51	0	8	na
155358	120	non	34	100	8	na
155598	240	noff	34	0	8	na
155598	0	non	51	100	8	na
155718	120	noff	51	0	8	na
155838	120	non	34	100	8	na
155958	120	noff	34	0	8	na
155958	0	non	51	100	8	na
156198	240	noff	51	0	8	na
156318	120	non	39	100	8	na
156558	240	noff	39	0	8	na
156558	0	non	54	100	8	na
156678	120	noff	54	0	8	na
156798	120	non	39	100	8	na
156918	120	noff	39	0	8	na
156918	0	non	54	100	8	na
157158	240	noff	54	0	8	na
157278	120	non	37	100	8	na
157518	240	noff	37	0	8	na
157518	0	non	53	100	8	na
157638	120	noff	53	0	8	na
157758	120	non	37	100	8	na
157878	120	noff	37	0	8	na
157878	0	non	54	100	8	na
158178	300	noff	54	0	8	na
158238	60	non	39	100	8	na
158478	240	noff	39	0	8	na
158478	0	non	54	100	8	na
158598	120	noff	54	0	8	na
158718	120	non	39	100	8	na
158838	120	noff	39	0	8	na
158838	0	non	54	100	8	na
159078	240	noff	54	0	8	na
159198	120	non	37	100	8	na
159438	240	noff	37	0	8	na
159438	0	non	53	100	8	na
159558	120	noff	53	0	8	na
159678	120	non	37	100	8	na
159798	120	noff	37	0	8	na
159798	0	non	53	100	8	na
160098	300	noff	53	0	8	na
160158	60	non	35	100	8	na
160398	240	noff	35	0	8	na
160398	0	non	51	100	8	na
160518	120	noff	51	0	8	na
160638	120	non	35	100	8	na
160758	120	noff	35	0	8	na
160758	0	non	51	100	8	na
160998	240	noff	51	0	8	na
161118	120	non	37	100	8	na
161358	240	noff	37	0	8	na
161358	0	non	53	100	8	na
161478	120	noff	53	0	8	na
161598	120	non	37	100	8	na
161718	120	noff	37	0	8	na
161718	0	non	53	100	8	na
161958	240	noff	53	0	8	na
162078	120	non	35	100	8	na
162318	240	noff	35	0	8	na
162318	0	non	51	100	8	na
162438	120	noff	51	0	8	na
162558	120	non	35	100	8	na
162678	120	noff	35	0	8	na
162678	0	non	51	100	8	na
162918	240	noff	51	0	8	na
163038	120	non	35	100	8	na
163278	240	noff	35	0	8	na
163278	0	non	51	100	8	na
163398	120	noff	51	0	8	na
163518	120	non	35	100	8	na
163638	120	noff	35	0	8	na
163638	0	non	51	100	8	na
163878	240	noff	51	0	8	na
163998	120	non	39	100	8	na
164238	240	non	54	100	8	na
164298	60	noff	39	0	8	na
164358	60	noff	54	0	8	na
164478	120	non	39	100	8	na
164598	120	noff	39	0	8	na
164598	0	non	51	100	8	na
164838	240	noff	51	0	8	na
164958	120	non	37	100	8	na
165198	240	noff	37	0	8	na
165198	0	non	53	100	8	na
165318	120	noff	53	0	8	na
165438	120	non	39	100	8	na
165558	120	noff	39	0	8	na
165558	0	non	54	100	8	na
165798	240	noff	54	0	8	na
165918	120	non	39	100	8	na
166158	240	noff	39	0	8	na
166158	0	non	54	100	8	na
166278	120	noff	54	0	8	na
166398	120	non	39	100	8	na
166518	120	noff	39	0	8	na
166518	0	non	54	100	8	na
166758	240	noff	54	0	8	na
166878	120	non	37	100	8	na
167118	240	noff	37	0	8	na
167118	0	non	53	100	8	na
167238	120	noff	53	0	8	na
167358	120	non	37	100	8	na
167478	120	noff	37	0	8	na
167478	0	non	53	100	8	na
167778	300	noff	53	0	8	na
167838	60	non	35	100	8	na
168078	240	noff	35	0	8	na
168078	0	non	51	100	8	na
168198	120	noff	51	0	8	na
168318	120	non	35	100	8	na
168438	120	noff	35	0	8	na
168438	0	non	51	100	8	na
168678	240	noff	51	0	8	na
168798	120	non	37	100	8	na
169038	240	noff	37	0	8	na
169038	0	non	53	100	8	na
169158	120	noff	53	0	8	na
169278	120	non	37	100	8	na
169398	120	noff	37	0	8	na
169398	0	non	53	100	8	na
169638	240	noff	53	0	8	na
169758	120	non	34	100	8	na
169998	240	noff	34	0	8	na
169998	0	non	51	100	8	na
170118	120	noff	51	0	8	na
170238	120	non	34	100	8	na
170358	120	noff	34	0	8	na
170358	0	non	51	100	8	na
170598	240	noff	51	0	8	na
170718	120	non	34	100	8	na
170958	240	noff	34	0	8	na
170958	0	non	51	100	8	na
171078	120	noff	51	0	8	na
171198	120	non	34	100	8	na
171318	120	noff	34	0	8	na
171318	0	non	51	100	8	na
171558	240	noff	51	0	8	na
171678	120	non	35	100	8	na
172158	480	noff	35	0	8	na
172638	480	non	35	100	8	na
173118	480	noff	35	0	8	na
173598	480	non	30	100	8	na
173838	240	noff	30	0	8	na
173838	0	non	35	100	8	na
174078	240	noff	35	0	8	na
174078	0	non	39	100	8	na
174318	240	noff	39	0	8	na
174318	0	non	42	100	8	na
174558	240	noff	42	0	8	na
174558	0	non	41	100	8	na
174798	240	noff	41	0	8	na
174798	0	non	39	100	8	na
175038	240	noff	39	0	8	na
175038	0	non	37	100	8	na
175278	240	noff	37	0	8	na
175518	240	non	39	100	8	na
175998	480	noff	39	0	8	na
176478	480	non	39	100	8	na
176958	480	noff	39	0	8	na
177438	480	non	34	100	8	na
177678	240	noff	34	0	8	na
177678	0	non	42	100	8	na
177798	120	noff	42	0	8	na
177918	120	non	34	100	8	na
178158	240	noff	34	0	8	na
178158	0	non	46	100	8	na
178278	120	noff	46	0	8	na
178398	120	non	32	100	8	na
178638	240	noff	32	0	8	na
178638	0	non	44	100	8	na
178758	120	noff	44	0	8	na
178878	120	non	34	100	8	na
179118	240	noff	34	0	8	na
179118	0	non	41	100	8	na
179238	120	noff	41	0	8	na
179358	120	non	38	100	8	na
179838	480	noff	38	0	8	na
180318	480	non	38	100	8	na
180798	480	noff	38	0	8	na
181278	480	non	33	100	8	na
181518	240	noff	33	0	8	na
181518	0	non	38	100	8	na
181758	240	noff	38	0	8	na
181758	0	non	50	100	8	na
181998	240	noff	50	0	8	na
181998	0	non	54	100	8	na
182238	240	noff	54	0	8	na
182238	0	non	50	100	8	na
182478	240	noff	50	0	8	na
182478	0	non	54	100	8	na
182718	240	noff	54	0	8	na
182718	0	non	50	100	8	na
182958	240	noff	50	0	8	na
183198	240	non	37	100	8	na
183678	480	noff	37	0	8	na
184158	480	non	37	100	8	na
184638	480	noff	37	0	8	na
185118	480	non	37	100	8	na
185358	240	noff	37	0	8	na
185358	0	non	45	100	8	na
185478	120	noff	45	0	8	na
185598	120	non	45	100	8	na
185718	120	noff	45	0	8	na
185838	120	non	45	100	8	na
185958	120	noff	45	0	8	na
186078	120	non	42	100	8	na
186318	240	noff	42	0	8	na
186318	0	non	45	100	8	na
186438	120	noff	45	0	8	na
186558	120	non	42	100	8	na
186798	240	noff	42	0	8	na
186798	0	non	49	100	8	na
186918	120	noff	49	0	8	na
186918	0	non	45	100	8	na
187038	120	noff	45	0	8	na
187278	240	non	50	100	8	na
187278	0	non	45	100	8	na
187398	120	noff	50	0	8	na
187398	0	noff	45	0	8	na
187518	120	non	54	100	8	na
187518	0	non	50	100	8	na
187638	120	noff	54	0	8	na
187638	0	noff	50	0	8	na
187758	120	non	50	100	8	na
187758	0	non	45	100	8	na
187878	120	noff	50	0	8	na
187878	0	noff	45	0	8	na
188238	360	non	50	100	8	na
188238	0	non	45	100	8	na
188358	120	noff	50	0	8	na
188358	0	noff	45	0	8	na
188478	120	non	54	100	8	na
188478	0	non	50	100	8	na
188598	120	noff	54	0	8	na
188598	0	noff	50	0	8	na
188718	120	non	50	100	8	na
188718	0	non	45	100	8	na
188838	120	noff	50	0	8	na
188838	0	noff	45	0	8	na
189198	360	non	52	100	8	na
189198	0	non	47	100	8	na
189318	120	noff	52	0	8	na
189318	0	noff	47	0	8	na
189438	120	non	61	100	8	na
189438	0	non	57	100	8	na
189558	120	noff	61	0	8	na
189558	0	noff	57	0	8	na
189678	120	non	59	100	8	na
189678	0	non	52	100	8	na
189798	120	noff	59	0	8	na
189798	0	noff	52	0	8	na
189918	120	non	56	100	8	na
189918	0	non	49	100	8	na
190818	900	noff	56	0	8	na
190818	0	noff	49	0	8	na
191118	300	non	57	100	8	na
191118	0	non	54	100	8	na
191238	120	noff	57	0	8	na
191238	0	noff	54	0	8	na
191358	120	non	61	100	8	na
191358	0	non	57	100	8	na
191478	120	noff	61	0	8	na
191478	0	noff	57	0	8	na
191598	120	non	57	100	8	na
191598	0	non	54	100	8	na
191718	120	noff	57	0	8	na
191718	0	noff	54	0	8	na
192078	360	non	56	100	8	na
192078	0	non	52	100	8	na
192198	120	noff	56	0	8	na
192198	0	noff	52	0	8	na
192318	120	non	57	100	8	na
192318	0	non	54	100	8	na
192438	120	noff	57	0	8	na
192438	0	noff	54	0	8	na
192438	0	non	56	100	8	na
192438	0	non	53	100	8	na
192558	120	noff	56	0	8	na
192558	0	noff	53	0	8	na
192558	0	non	56	100	8	na
192558	0	non	53	100	8	na
192798	240	noff	56	0	8	na
192798	0	noff	53	0	8	na
192918	120	non	54	100	8	na
192918	0	non	49	100	8	na
193038	120	noff	54	0	8	na
193038	0	noff	49	0	8	na
193038	0	non	57	100	8	na
193038	0	non	54	100	8	na
193158	120	noff	57	0	8	na
193158	0	noff	54	0	8	na
193278	120	non	61	100	8	na
193278	0	non	57	100	8	na
193398	120	noff	61	0	8	na
193398	0	noff	57	0	8	na
193518	120	non	54	100	8	na
193518	0	non	49	100	8	na
193638	120	noff	54	0	8	na
193638	0	noff	49	0	8	na
193878	240	non	52	100	8	na
193878	0	non	45	100	8	na
193998	120	noff	52	0	8	na
193998	0	noff	45	0	8	na
193998	0	non	54	100	8	na
193998	0	non	49	100	8	na
194118	120	noff	54	0	8	na
194118	0	noff	49	0	8	na
194238	120	non	56	100	8	na
194358	120	noff	56	0	8	na
194358	0	non	52	100	8	na
194478	120	noff	52	0	8	na
194478	0	non	49	100	8	na
194598	120	noff	49	0	8	na
194598	0	non	52	100	8	na
194598	0	non	61	100	8	na
194718	120	noff	52	0	8	na
194718	0	noff	61	0	8	na
194958	240	non	54	100	8	na
194958	0	non	50	100	8	na
195078	120	noff	54	0	8	na
195078	0	noff	50	0	8	na
195198	120	non	57	100	8	na
195198	0	non	54	100	8	na
195318	120	noff	57	0	8	na
195318	0	noff	54	0	8	na
195438	120	non	54	100	8	na
195438	0	non	50	100	8	na
195558	120	noff	54	0	8	na
195558	0	noff	50	0	8	na
195678	120	non	44	100	8	na
195678	0	non	49	100	8	na
196038	360	noff	44	0	8	na
196038	0	noff	49	0	8	na
196038	0	non	56	100	8	na
196038	0	non	52	100	8	na
196158	120	noff	56	0	8	na
196158	0	noff	52	0	8	na
196278	120	non	57	100	8	na
196278	0	non	54	100	8	na
196398	120	noff	57	0	8	na
196398	0	noff	54	0	8	na
196398	0	non	59	100	8	na
196398	0	non	56	100	8	na
196518	120	noff	59	0	8	na
196518	0	noff	56	0	8	na
196518	0	non	57	100	8	na
196518	0	non	53	100	8	na
196638	120	noff	57	0	8	na
196638	0	noff	53	0	8	na
196638	0	non	49	100	8	na
196758	120	noff	49	0	8	na
196758	0	non	54	100	8	na
196878	120	noff	54	0	8	na
196878	0	non	57	100	8	na
196998	120	noff	57	0	8	na
197118	120	non	49	100	8	na
197238	120	noff	49	0	8	na
197238	0	non	54	100	8	na
197358	120	noff	54	0	8	na
197358	0	non	57	100	8	na
197478	120	noff	57	0	8	na
197598	120	non	49	100	8	na
197718	120	noff	49	0	8	na
197718	0	non	54	100	8	na
197838	120	noff	54	0	8	na
197838	0	non	59	100	8	na
197958	120	noff	59	0	8	na
198078	120	non	59	100	8	na
198078	0	non	56	100	8	na
198198	120	noff	59	0	8	na
198198	0	noff	56	0	8	na
198198	0	non	64	100	8	na
198198	0	non	59	100	8	na
198318	120	noff	64	0	8	na
198318	0	noff	59	0	8	na
198318	0	non	59	100	8	na
198318	0	non	56	100	8	na
198438	120	noff	59	0	8	na
198438	0	noff	56	0	8	na
198558	120	non	54	100	8	na
198678	120	noff	54	0	8	na
198798	120	non	62	100	8	na
199038	240	noff	62	0	8	na
199038	0	non	54	100	8	na
199158	120	noff	54	0	8	na
199158	0	non	62	100	8	na
199278	120	noff	62	0	8	na
199278	0	non	57	100	8	na
199398	120	noff	57	0	8	na
199398	0	non	54	100	8	na
199518	120	noff	54	0	8	na
199518	0	non	56	100	8	na
199638	120	noff	56	0	8	na
199638	0	non	54	100	8	na
199758	120	noff	54	0	8	na
199758	0	non	53	100	8	na
199878	120	noff	53	0	8	na
199878	0	non	49	100	8	na
199998	120	noff	49	0	8	na
199998	0	non	53	100	8	na
200118	120	noff	53	0	8	na
200118	0	non	49	100	8	na
200238	120	noff	49	0	8	na
200238	0	non	53	100	8	na
200358	120	noff	53	0	8	na
200478	120	non	54	100	8	na
200598	120	noff	54	0	8	na
200598	0	non	49	100	8	na
200718	120	noff	49	0	8	na
200718	0	non	57	100	8	na
200838	120	noff	57	0	8	na
201078	240	non	49	100	8	na
201198	120	noff	49	0	8	na
201198	0	non	57	100	8	na
201318	120	noff	57	0	8	na
201438	120	non	54	100	8	na
201558	120	noff	54	0	8	na
201678	120	non	49	100	8	na
201798	120	noff	49	0	8	na
201798	0	non	57	100	8	na
201918	120	noff	57	0	8	na
201918	0	non	56	100	8	na
202038	120	noff	56	0	8	na
202038	0	non	52	100	8	na
202158	120	noff	52	0	8	na
202158	0	non	49	100	8	na
202278	120	noff	49	0	8	na
202278	0	non	45	100	8	na
202398	120	noff	45	0	8	na
202638	240	non	50	100	8	na
202638	0	non	45	100	8	na
202758	120	noff	50	0	8	na
202758	0	noff	45	0	8	na
202878	120	non	54	100	8	na
202878	0	non	50	100	8	na
202998	120	noff	54	0	8	na
202998	0	noff	50	0	8	na
203118	120	non	50	100	8	na
203118	0	non	45	100	8	na
203238	120	noff	50	0	8	na
203238	0	noff	45	0	8	na
203598	360	non	50	100	8	na
203598	0	non	45	100	8	na
203718	120	noff	50	0	8	na
203718	0	noff	45	0	8	na
203838	120	non	54	100	8	na
203838	0	non	50	100	8	na
203958	120	noff	54	0	8	na
203958	0	noff	50	0	8	na
204078	120	non	50	100	8	na
204078	0	non	45	100	8	na
204198	120	noff	50	0	8	na
204198	0	noff	45	0	8	na
204558	360	non	52	100	8	na
204558	0	non	47	100	8	na
204678	120	noff	52	0	8	na
204678	0	noff	47	0	8	na
204798	120	non	61	100	8	na
204798	0	non	57	100	8	na
204918	120	noff	61	0	8	na
204918	0	noff	57	0	8	na
205038	120	non	59	100	8	na
205038	0	non	52	100	8	na
205158	120	noff	59	0	8	na
205158	0	noff	52	0	8	na
205278	120	non	56	100	8	na
205278	0	non	49	100	8	na
206178	900	noff	56	0	8	na
206178	0	noff	49	0	8	na
206478	300	non	57	100	8	na
206478	0	non	54	100	8	na
206598	120	noff	57	0	8	na
206598	0	noff	54	0	8	na
206718	120	non	61	100	8	na
206718	0	non	57	100	8	na
206838	120	noff	61	0	8	na
206838	0	noff	57	0	8	na
206958	120	non	57	100	8	na
206958	0	non	54	100	8	na
207078	120	noff	57	0	8	na
207078	0	noff	54	0	8	na
207438	360	non	56	100	8	na
207438	0	non	52	100	8	na
207558	120	noff	56	0	8	na
207558	0	noff	52	0	8	na
207678	120	non	57	100	8	na
207678	0	non	54	100	8	na
207798	120	noff	57	0	8	na
207798	0	noff	54	0	8	na
207798	0	non	56	100	8	na
207798	0	non	53	100	8	na
207918	120	noff	56	0	8	na
207918	0	noff	53	0	8	na
207918	0	non	56	100	8	na
207918	0	non	53	100	8	na
208158	240	noff	56	0	8	na
208158	0	noff	53	0	8	na
208278	120	non	54	100	8	na
208278	0	non	49	100	8	na
208398	120	noff	54	0	8	na
208398	0	noff	49	0	8	na
208398	0	non	57	100	8	na
208398	0	non	54	100	8	na
208518	120	noff	57	0	8	na
208518	0	noff	54	0	8	na
208638	120	non	61	100	8	na
208638	0	non	57	100	8	na
208758	120	noff	61	0	8	na
208758	0	noff	57	0	8	na
208878	120	non	54	100	8	na
208878	0	non	49	100	8	na
208998	120	noff	54	0	8	na
208998	0	noff	49	0	8	na
209238	240	non	52	100	8	na
209238	0	non	45	100	8	na
209358	120	noff	52	0	8	na
209358	0	noff	45	0	8	na
209358	0	non	54	100	8	na
209358	0	non	49	100	8	na
209478	120	noff	54	0	8	na
209478	0	noff	49	0	8	na
209598	120	non	56	100	8	na
209718	120	noff	56	0	8	na
209718	0	non	52	100	8	na
209838	120	noff	52	0	8	na
209838	0	non	49	100	8	na
209958	120	noff	49	0	8	na
209958	0	non	52	100	8	na
209958	0	non	61	100	8	na
210078	120	noff	52	0	8	na
210078	0	noff	61	0	8	na
210318	240	non	54	100	8	na
210318	0	non	50	100	8	na
210438	120	noff	54	0	8	na
210438	0	noff	50	0	8	na
210558	120	non	57	100	8	na
210558	0	non	54	100	8	na
210678	120	noff	57	0	8	na
210678	0	noff	54	0	8	na
210798	120	non	54	100	8	na
210798	0	non	50	100	8	na
210918	120	noff	54	0	8	na
210918	0	noff	50	0	8	na
211038	120	non	44	100	8	na
211038	0	non	49	100	8	na
211398	360	noff	44	0	8	na
211398	0	noff	49	0	8	na
211398	0	non	56	100	8	na
211398	0	non	52	100	8	na
211518	120	noff	56	0	8	na
211518	0	noff	52	0	8	na
211638	120	non	57	100	8	na
211638	0	non	54	100	8	na
211758	120	noff	57	0	8	na
211758	0	noff	54	0	8	na
211758	0	non	59	100	8	na
211758	0	non	56	100	8	na
211878	120	noff	59	0	8	na
211878	0	noff	56	0	8	na
211878	0	non	57	100	8	na
211878	0	non	53	100	8	na
211998	120	noff	57	0	8	na
211998	0	noff	53	0	8	na
211998	0	non	49	100	8	na
212118	120	noff	49	0	8	na
212118	0	non	54	100	8	na
212238	120	noff	54	0	8	na
212238	0	non	57	100	8	na
212358	120	noff	57	0	8	na
212478	120	non	49	100	8	na
212598	120	noff	49	0	8	na
212598	0	non	54	100	8	na
212718	120	noff	54	0	8	na
212718	0	non	57	100	8	na
212838	120	noff	57	0	8	na
212958	120	non	49	100	8	na
213078	120	noff	49	0	8	na
213078	0	non	54	100	8	na
213198	120	noff	54	0	8	na
213198	0	non	59	100	8	na
213318	120	noff	59	0	8	na
213438	120	non	59	100	8	na
213438	0	non	56	100	8	na
213558	120	noff	59	0	8	na
213558	0	noff	56	0	8	na
213558	0	non	64	100	8	na
213558	0	non	59	100	8	na
213678	120	noff	64	0	8	na
213678	0	noff	59	0	8	na
213678	0	non	59	100	8	na
213678	0	non	56	100	8	na
213798	120	noff	59	0	8	na
213798	0	noff	56	0	8	na
213918	120	non	54	100	8	na
214038	120	noff	54	0	8	na
214158	120	non	62	100	8	na
214398	240	noff	62	0	8	na
214398	0	non	54	100	8	na
214518	120	noff	54	0	8	na
214518	0	non	62	100	8	na
214638	120	noff	62	0	8	na
214638	0	non	57	100	8	na
214758	120	noff	57	0	8	na
214758	0	non	54	100	8	na
214878	120	noff	54	0	8	na
214878	0	non	56	100	8	na
214998	120	noff	56	0	8	na
214998	0	non	54	100	8	na
215118	120	noff	54	0	8	na
215118	0	non	53	100	8	na
215238	120	noff	53	0	8	na
215238	0	non	49	100	8	na
215358	120	noff	49	0	8	na
215358	0	non	53	100	8	na
215478	120	noff	53	0	8	na
215478	0	non	49	100	8	na
215598	120	noff	49	0	8	na
215598	0	non	53	100	8	na
215718	120	noff	53	0	8	na
215838	120	non	54	100	8	na
215958	120	noff	54	0	8	na
215958	0	non	49	100	8	na
216078	120	noff	49	0	8	na
216078	0	non	57	100	8	na
216198	120	noff	57	0	8	na
216438	240	non	49	100	8	na
216558	120	noff	49	0	8	na
216558	0	non	57	100	8	na
216678	120	noff	57	0	8	na
216798	120	non	54	100	8	na
216918	120	noff	54	0	8	na
217038	120	non	49	100	8	na
217158	120	noff	49	0	8	na
217158	0	non	57	100	8	na
217278	120	noff	57	0	8	na
217278	0	non	56	100	8	na
217398	120	noff	56	0	8	na
217398	0	non	52	100	8	na
217518	120	noff	52	0	8	na
217518	0	non	49	100	8	na
217638	120	noff	49	0	8	na
217638	0	non	45	100	8	na
217758	120	noff	45	0	8	na
cumTime	delTime	event	pitch	vel	chan	value
2718	2718	non	42	74	9	na
2718	0	non	36	100	9	na
2728	10	noff	42	0	9	na
2728	0	noff	36	0	9	na
3198	470	non	42	75	9	na
3208	10	noff	42	0	9	na
3678	470	non	42	76	9	na
3688	10	noff	42	0	9	na
4158	470	non	42	77	9	na
4168	10	noff	42	0	9	na
4638	470	non	42	77	9	na
4638	0	non	36	100	9	na
4648	10	noff	42	0	9	na
4648	0	noff	36	0	9	na
5118	470	non	42	78	9	na
5128	10	noff	42	0	9	na
5598	470	non	42	79	9	na
5608	10	noff	42	0	9	na
5838	230	non	42	79	9	na
5848	10	noff	42	0	9	na
5958	110	non	42	71	9	na
5968	10	noff	42	0	9	na
6018	50	non	42	76	9	na
6028	10	noff	42	0	9	na
6078	50	non	42	85	9	na
6088	10	noff	42	0	9	na
6318	230	non	46	100	9	na
6328	10	noff	46	0	9	na
6558	230	non	36	100	9	na
6558	0	non	42	100	9	na
6568	10	noff	36	0	9	na
6568	0	noff	42	0	9	na
7038	470	non	42	100	9	na
7048	10	noff	42	0	9	na
7998	950	non	42	100	9	na
8008	10	noff	42	0	9	na
8478	470	non	36	100	9	na
8488	10	noff	36	0	9	na
8958	470	non	42	79	9	na
8968	10	noff	42	0	9	na
9438	470	non	36	100	9	na
9438	0	non	42	75	9	na
9448	10	noff	36	0	9	na
9448	0	noff	42	0	9	na
9918	470	non	36	100	9	na
9918	0	non	42	70	9	na
9928	10	noff	36	0	9	na
9928	0	noff	42	0	9	na
10278	350	non	42	65	9	na
10288	10	noff	42	0	9	na
10398	110	non	36	100	9	na
10398	0	non	42	100	9	na
10408	10	noff	36	0	9	na
10408	0	noff	42	0	9	na
11358	950	non	36	100	9	na
11358	0	non	42	78	9	na
11368	10	noff	36	0	9	na
11368	0	noff	42	0	9	na
12318	950	non	36	100	9	na
12318	0	non	42	77	9	na
12328	10	noff	36	0	9	na
12328	0	noff	42	0	9	na
12798	470	non	42	69	9	na
12808	10	noff	42	0	9	na
13278	470	non	36	100	9	na
13278	0	non	42	79	9	na
13288	10	noff	36	0	9	na
13288	0	noff	42	0	9	na
13518	230	non	42	81	9	na
13528	10	noff	42	0	9	na
13638	110	non	42	100	9	na
13648	10	noff	42	0	9	na
13698	50	non	42	66	9	na
13708	10	noff	42	0	9	na
13758	50	non	42	100	9	na
13768	10	noff	42	0	9	na
13998	230	non	46	82	9	na
14008	10	noff	46	0	9	na
14238	230	non	36	100	9	na
14238	0	non	44	71	9	na
14248	10	noff	36	0	9	na
14248	0	noff	44	0	9	na
